number,comments,star
2197,吃了不晓得好多次了，最爱的居然是鸡皮。,1.0
2198,菜品不新鲜，回来拉肚子！那虾特别不新鲜。没有以前好吃了。服务也不好。,-1.0
2199,还好，就是收银员的服务态度不好，现团劵的不要，不是提前几个小时团好的就要交现金，收银员说什么这是他们现在的规定叫我下次来最好付现，会让我们客户觉得在美团上团劵有点欺骗性质了,1.0
2200,挺好的，常去，味道还不错，菜品也可以,1.0
2201,以前还可以，这次去菜不新鲜，吃拉肚子了,-1.0
2202,去的时候很晚了  所以菜不多了  下次早点去吧,1.0
2203,还可以吧,1.0
2204,口味一般，虾子可以，牛排也太嫩了，吃起不像牛排的感觉,0.0
2205,"感觉越来越不好吃了。生蚝是坏的，有种腐烂的味道……以后都不会再去了",0.0
2206,好吃得很，菜很多，经常去吃,1.0
2207,没有以前的菜多了,1.0
2208,很好吃，去过很多次了,1.0
2209,还可以，菜还是很多的，就是牛排需要排队，难得等,0.0
2210,好十分好非常好真的好。菜品丰富 环境好,1.0
2211,收营员简直是太势力，歧视团购消费。满座等位子可以理解，但是拿现金消费的就可以不用等位，你这样做干什么上美团。做什么团购价，不是欺骗消费者吗？而且菜品也不是很新鲜，生蚝都有味了。饮料全是杂牌,-1.0
2212,品种很多，第一次带宝贝来吃，宝贝很开心。,1.0
2213,还行吧，贝壳味道挺赞,1.0
2214,菜品偏少，味道还可以。一般消费。,0.0
2215,牛排很嫩  菜品还是比较多  比较干净,1.0
2216,难怪生意越来越差，太难吃了，菜品不新鲜，,-1.0
2217,味道不错 #牛排# #辣子田螺# #生蚝扇贝# #水煮虾# #炒花甲# #糖醋鱼# #番茄汤# #甜品# #各种饮料# #披萨煎饺#,1.0
2218,吃得根本不象牛排也难吃，披萨也什么味道没有，花甲辣的根本吃不了，环境一般，下次不会再去了，最好的一样是有加多宝喝，喜欢喝这个的可以去。,-1.0
2219,味道不错环境不错，总体可以 #碳烤生蚝# #炒花甲# #蒸蛋# #辣子鸡# #烤牛排# #蛋挞#,1.0
2220,菜品少，没创新，总是那几样菜，人均还有点贵,0.0
2221,真的很难吃，菜品太少了，都不知道吃什么,-1.0
2222,菜不算太多，不过牛排挺嫩的，好吃，吃了两份，薯条不好吃，尤其是番茄酱，完全不好吃。其他的一般，阿姨收盘子也很勤快,1.0
2223,还不错，环境优雅，菜品很丰富！,0.0
2224,菜品丰富。还是可以,1.0
2225,才很好吃，建议菜应该换不同的，每次去吃都是一样的 吃久了没什么新鲜感，第一次很好吃，多去几次会吃腻， #冰激凌# #西瓜巧克力# #凉面# #鸡柳# #牛排鸡排# #尖椒鸡# #炒得不够辣#,-1.0
2226,收银员态度极差，不会来第二次了,-1.0
2227,菜还不够我们吃，多点就好了,1.0
2228,菜品可以，种类也挺多，环境我很喜欢,1.0
2229,我们的生活方式，一般人能做到吗！,1.0
2230,菜品较丰富，感觉不错，味道还可以，服务有待进一步提高。,1.0
2231,单位团购，人多非常可以,1.0
2232,星期五去吃的时候没有看见平时喜欢的狮子头,1.0
2233,我挺喜欢这里的，不管是环境还是小吃，我觉得都特别的不错。是我喜欢吃的，以后还会来的。主要是希望能改一下菜品，吃来吃去好像没有变化。,1.0
2234,菜品丰富，味道还可以，希望越做越好。,1.0
2235,环境好，菜品多，已经去吃过很多次了，再下还会在来,1.0
2236,现在的牛排比之前要厚一些，但是胡椒酱里面居然有青椒，我也是醉了,-1.0
2237,饮料也越来越少，还都是些乱七八糟的牌子，味道也不好,-1.0
2238,菜品越来越少，每次去都让我把团购的卷退了，直接给现金,-1.0
2239,越来越差，对于美团态度也不好，,-1.0
2240,服务不太好，不知道什么原因，没有服务员来清理桌子。希望下次来，你们人员有多的，多招聘的服务员嘛？是不是你们太忙了。,0.0
2241,菜品不错，吃了很多次了，每次都比较满意,1.0
2242,虾子，螃蟹不新鲜，味道太重，吃了口渴，盒装饮料还好，散装的，自己接的饮料也不新鲜，总体来说不太好，第一次去就留下来不好的印象，想来应该不会再去了。,0.0
2243,妈妈生日点的，很不错，妈妈很开心 #蛋挞# #虾比较新鲜，有点小#,1.0
2244,可能不会再去了吧，除了煎牛排的其他服务人员服务都很好，每次去拿点牛排或者生蚝一脸不耐烦，巴不得一动不动站那。不如让我自己来煎啊！另外菜真的不好吃，菜品也少！,-1.0
2245,菜品很多  味道可以  不错 不错   下次有机会再来,1.0
2246,非常好 去过很多次了，希望菜色可以增加一些,1.0
2247,牛肉比之前的要厚些，嫩些，但是其他的越来差，吃个果冻还有沙子，饮料也越来越差。都是些难喝的。态度也不好。非要我取消美团直接消费。,-1.0
2248,隔一段时间就要来一次，菜品丰富，味道也不错！,1.0
2249,一般，太贵，品种太少,1.0
2250,一如既往的好！走着进去扶着出来！ #辣子田螺# #碳烤生蚝# #水煮虾# #大螃蟹# #炸薯条# #蒜蓉粉丝扇贝# #花甲# #牛排鸡排# #辣子鸡# #尖椒鸡# #蒜泥蟹脚# #鸡尾酒果汁#,1.0
2251,味道还可以，环境好,1.0
2252,很好吃 味道不错,1.0
2253,很好吃 味道不错,1.0
2254,很好吃 味道不错,1.0
2255,越来越难吃了，一些咸得下不了嘴，一些又没味，以前一个人都可以吃两份牛排，现在是两个人吃一份,-1.0
2256,去了一次就不想去第二次了,1.0
2257,还行，这次八个人一起去的，没有第一次去的时候菜品多，感觉不是特别好吃，很多菜没有了也没及时补上，,1.0
2258,各方面都还好，去过好多次了,1.0
2259,非常好，期待下次,1.0
2260,菜不错，样式多，味道很好…… #牛排# #蒜蓉扇贝# #白切鸡# #小牛排# #葡萄酒# #虾比较新鲜，有点小#,1.0
2261,环境很不错！菜品也很丰富！位置也很好找，值得去试试哈！团购很便宜的！😊😊😊😊😊😊😊😊而且吃得很饱的！不会吃不饱，慢慢吃，菜品很不错，流口水了！😘😘😘😘😘😘😘😘😘😘😘,1.0
2262,将将就就吧。现在人越来越少了，菜品没原来多了感觉,0.0
2263,还可以去消费一下，早点去菜品较齐的。,1.0
2264,来过几次了，人挺多的，服务也很好，下次还来,1.0
2265,经常去吃，在长寿也算是比较好吃点的自助餐,1.0
2266,这次我们是周二去的，人少拿牛排不用排队，牛排很嫩。个人介意菜品可以换下，每次去都是一样的，没新鲜感。介意朋友们去最好不要周末去，人多不说拿个牛排要排长队……,1.0
2267,薯条没有以前好吃，生蚝是坏的，吃到嘴里很臭的味道，其它都很好！,1.0
2268,很不错，菜品丰富，味道也好,1.0
2269,生蚝是臭的，牛排味道也不对，感觉真的很差，一个中午就几个人过来吃的，不建议去吃，太垃圾了,-1.0
2270,非常好非常好，菜没以前多了！,1.0
2271,味道没有以前好了,1.0
2272,还不错，每次去我都感觉回家要长几斤。,1.0
2273,服务挺好，上菜挺快,1.0
2274,越來越一般，沒有以前好吃了,-1.0
2275,这次去吃感觉味道不咋样了，好像换厨师了一样，田螺太辣了，😓😓😓😓😓,0.0
2276,感觉好吃的东西很少，味道有待加强。,1.0
2277,好久没来了，今天去唯一觉得不好的就是牛排，全是冻了的，厚厚的一块块的，等也要等很久，还是以前那种新鲜点儿，顾客也不用等太久！,1.0
2278,菜品挺多的.吃过很多次了,1.0
2279,没以前好吃了，尤鱼须也没有了，小汤锅也没有了,-1.0
2280,还不错，去几次了,1.0
2281,前台服务超级差，如果是服务员感觉这种服务员可以下岗了，如果是老板，那这个店可以关门了！！！,-1.0
2282,很满意，常去吃 #辣子田螺# #生蚝扇贝# #水煮虾# #炒花甲# #蒸蛋# #番茄圆子汤# #蒜蓉生蚝# #牛排# #凉面#,1.0
2283,菜品还是很丰盛，要是有生蚝就更完美了,1.0
2284,都忘记了来评价，但是现在就没得原来安逸了,1.0
2285,很好吃，第二次来吃了，菜很多，很符合我的口味 #牛排# #冰激凌# #番茄汤# #凉面# #牛排鸡排# #酸萝卜老鸭汤# #番茄圆子汤# #蕨根粉# #酸辣水滑肉# #咖喱饭# #烤鸡排# #鸡尾酒果汁#,1.0
2286,环境挺好的，菜品也不错，服务态度很好,0.0
2287,非常满意！长期去吃！菜品很多，很丰富！价格不贵！ #辣子田螺# #蒜泥茄子# #蒜蓉粉丝扇贝# #花甲# #土豆烧牛肉# #番茄圆子汤# #虾比较新鲜，有点小# #牛排#,1.0
2288,"菜品少了很多,其它味道和以前一样",1.0
2289,和弟弟一起去吃的有一种自助餐就是空着肚子进去扶着墙壁出来！我就是的，但是我没吃多少，就饱了，自助餐适合吃货饭量大的，反正我没有吃回来！不过办了张会员卡，下个月过生就免费去吃啦，哈哈 #蒜蓉粉丝扇贝# #小牛排# #碳烤生蚝# #各种饮料#,1.0
2290,非常满意！经常去吃一如既往地好！还会再去 #辣子田螺# #炒花甲# #蒜蓉粉丝扇贝# #水煮虾# #小牛排# #虾比较新鲜，有点小# #土豆烧牛肉#,1.0
2291,干净卫生整洁，菜的味道可以，经常去吃的。,1.0
2292,在长寿来说算不错的一家自助，还有羊肉汤锅挺好的，花甲最好吃 #牛排# #蒜蓉扇贝# #烤鱿鱼丝# #羊杂汤# #炒花甲#,1.0
2293,菜品一般，好多菜都没有，没以前好,0.0
2294,只能说越来越不好吃了,1.0
2295,菜品越来越少了，味真心不怎么样,-1.0
2296,不错，东西很好吃，不过我们几个去时快到用餐结束的时间了，很多东西都没有了，好多菜没吃到，朋友想吃牛排也没人烤了，还好服务员没有吹我们快点走人，哈哈哈哈哈哈....下次一定要早点去，不然又没有好东西了！ #鸡尾酒果汁# #生蚝扇贝#,1.0
2297,菜品口味好，服务态度好，环境优美，好评！,1.0
2298,觉得团购来吃方便划算，每次来东西都差不多，牛排咬不动，烤串要等嘿久，花哈有点沙，服务员特勤快，就围到桌子转，感觉有点不自在，还好有几样还是自己喜欢吃的、*白灼虾*北京烤鸭*，甜点希望能改变下，可以加一些寿司,1.0
2299, #牛排# #烤鱿鱼丝# #番茄汤# #披萨煎饺#,1.0
2300,第一次去吃 ，服务一般， 菜品还可以 ，就是菜品不多， 饮料挺多的， 凉菜也特别 多， 就是热菜不怎么多，炒粉 ，炒饭，特别好吃， 还是挺好，遗憾的没有吃牛排， 不知道味道怎么样，前台服务挺好的，就是服务有的还在看电视，其他的都可以,1.0
2301,第二次去了，感觉非常不错，菜品比较多而且味道也很好，就是烤牛排那的服务员态度不是很好，总的来说还是不错的 #碳烤生蚝# #大螃蟹# #醪糟汤圆#,1.0
2302,真的很好吃菜很多宝宝也吃得很开森,1.0
2303,还阔以，自助种类比较多,1.0
2304,吃了好多次 冬天有羊肉汤锅 很值！要是定期更新菜品就好了，肯定会经常去光顾的。希望越做越棒！,1.0
2305,昨天是小宝一岁的生日，很开心的到巴萨用晚餐，结果门口两位服务员态度很不好，过程不想多说。随即团了老陈菜，对比一下出来了。态度很好，看见宝宝会逗小宝，并开玩笑让大宝乖乖的去量身高，整个用餐过程很愉快，菜品比较丰富，水煮虾很新鲜，无黑头，总之性价比超高，强烈推荐！#烤串# #水煮虾# #鲜虾子# #辣子田螺# #鱿鱼须# #各种饮料# #番茄# #煎牛排# #可口可乐# ,1.0
2306,对团购的消费者差别对待，就冲这一点不会再来了,-1.0
2307,牛排挺嫰挺好吃，但生蚝却不敢恭维那肉堪比耳***，虾子个头也小，其它的菜也没有更新,1.0
2308,比直接去便宜点点,0.0
2309,不好吃！划不来！,-1.0
2310,差劲，很久以前去吃过一次觉得还不错，这次去和以前相差太大了，菜品也不新鲜，特别是爬爬虾，看着都没有胃口，朋友一吃肉都是粉的，有个专门弄牛排鸡排之类的东西，人没有几个排队都要排好久才吃得到，结果一吃什么味都没有，我喊他给我煎牛排一直放鸡排，我说我要的牛排，他说鸡排吃得人多些，我想说难道是我表达能力有问题，我们8个大人，有2个小孩，一个4岁一个5岁，全票才59元，这么小的小孩都收34，怪不得现在生意这么差，确实我这也是团到最后悔的一吃团购，发誓以后也不会再去了，我也是做餐饮管理的，确实无语，难道你们的管理层都不试菜的吗？,-1.0
